country,date,latitude,longitude,estimated_population,gdp_per_capita,total_tests,test_kind,confirmed,recovered,deaths,infected,closed,active,diff_infected,diff_recovered,diff_deaths,diff_closed,diff_active,diff2_infected,diff2_recovered,diff2_deaths,diff2_closed,diff2_active,diff3_infected,diff4_infected,diff5_infected,μ_closed,μ_infected,infected_per_1mi,deaths_per_1mi,recovered_per_1mi,closed_per_1mi,active_per_1mi,tests_per_confirmed,tests_per_1mi
Sweden,2020-01-22,63.0,16.0,10331337,54651,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Sweden,2020-01-23,63.0,16.0,10331337,54651,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Sweden,2020-01-24,63.0,16.0,10331337,54651,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Sweden,2020-01-25,63.0,16.0,10331337,54651,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Sweden,2020-01-26,63.0,16.0,10331337,54651,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Sweden,2020-01-27,63.0,16.0,10331337,54651,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Sweden,2020-01-28,63.0,16.0,10331337,54651,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Sweden,2020-01-29,63.0,16.0,10331337,54651,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Sweden,2020-01-30,63.0,16.0,10331337,54651,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Sweden,2020-01-31,63.0,16.0,10331337,54651,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.09679,0.0,0.0,0.0,0.09679,,
Sweden,2020-02-01,63.0,16.0,10331337,54651,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.09679,0.0,0.0,0.0,0.09679,,
Sweden,2020-02-02,63.0,16.0,10331337,54651,,,1,0,0,1,0,1,,,,,,,,,,,,,,,0.0,0.09679,0.0,0.0,0.0,0.09679,,
