Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-03-31,PR,Quatro Barras,1,0,0,23795,4120804,8.3,8,0,8,,,,,,,,,,,,,,,0.0,336.205,0.0,0.0,0.0,336.205
2020-04-01,PR,Quatro Barras,1,0,0,23795,4120804,8.3,8,0,8,,,,,,,,,,,,,,,0.0,336.205,0.0,0.0,0.0,336.205
2020-04-02,PR,Quatro Barras,1,0,0,23795,4120804,8.3,8,0,8,,,,,,,,,,,,,,,0.0,336.205,0.0,0.0,0.0,336.205
2020-04-03,PR,Quatro Barras,1,0,0,23795,4120804,8.3,8,0,8,-1.33333,,,,,,,,,,,,,,0.0,336.205,0.0,0.0,0.0,336.205
2020-04-04,PR,Quatro Barras,0,0,0,23795,4120804,8.3,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-05,PR,Quatro Barras,0,0,0,23795,4120804,8.3,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-06,PR,Quatro Barras,0,0,0,23795,4120804,8.3,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0
2020-04-08,PR,Quatro Barras,1,0,0,23795,4120804,8.3,8,0,8,,,,,,,,,,,,,,,0.0,336.205,0.0,0.0,0.0,336.205
2020-04-09,PR,Quatro Barras,1,0,0,23795,4120804,8.3,8,0,8,,,,,,,,,,,,,,,0.0,336.205,0.0,0.0,0.0,336.205
2020-04-10,PR,Quatro Barras,1,0,0,23795,4120804,8.3,8,0,8,,,,,,,,,,,,,,,0.0,336.205,0.0,0.0,0.0,336.205
2020-04-11,PR,Quatro Barras,1,0,0,23795,4120804,8.3,8,0,8,0.0,,,,,,,,,,,,,,0.0,336.205,0.0,0.0,0.0,336.205
2020-04-12,PR,Quatro Barras,1,0,0,23795,4120804,8.3,8,0,8,0.0,,,,,,,,,,,,,,0.0,336.205,0.0,0.0,0.0,336.205
2020-04-13,PR,Quatro Barras,1,0,0,23795,4120804,8.3,8,0,8,0.0,,,,,,,,,,,,,,0.0,336.205,0.0,0.0,0.0,336.205
2020-04-14,PR,Quatro Barras,1,0,1,23795,4120804,8.3,8,1,7,0.0,,,,,,,,,,,,,0.0,0.0,336.205,0.0,42.026,42.026,294.179
2020-04-15,PR,Quatro Barras,1,0,4,23795,4120804,8.3,8,4,4,0.0,,,,,,,,,,,,,0.0,0.0,336.205,0.0,168.103,168.103,168.103
2020-04-16,PR,Quatro Barras,1,0,4,23795,4120804,8.3,8,4,4,0.0,,,,,,,,,,,,,0.0,0.0,336.205,0.0,168.103,168.103,168.103
2020-04-17,PR,Quatro Barras,1,0,3,23795,4120804,8.3,8,3,5,0.0,0.5,,,,,,,,,,,,0.0,0.0,336.205,0.0,126.077,126.077,210.128
2020-04-18,PR,Quatro Barras,1,0,3,23795,4120804,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,336.205,0.0,126.077,126.077,210.128
2020-04-19,PR,Quatro Barras,1,0,5,23795,4120804,8.3,8,5,3,0.0,0.0,,,,,,,,,,,,0.0,0.0,336.205,0.0,210.128,210.128,126.077
2020-04-20,PR,Quatro Barras,1,0,4,23795,4120804,8.3,8,4,4,0.0,0.1667,,,,,-0.08333,,,,,,,0.0,0.0,336.205,0.0,168.103,168.103,168.103
2020-04-21,PR,Quatro Barras,1,0,4,23795,4120804,8.3,8,4,4,0.0,0.1667,,,,,,,,,,,,0.0,0.0,336.205,0.0,168.103,168.103,168.103
2020-04-22,PR,Quatro Barras,1,0,4,23795,4120804,8.3,8,4,4,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,336.205,0.0,168.103,168.103,168.103
2020-04-23,PR,Quatro Barras,1,0,4,23795,4120804,8.3,8,4,4,0.0,0.0,,,,,-0.05556,,,,,,,0.0,0.0,336.205,0.0,168.103,168.103,168.103
2020-04-24,PR,Quatro Barras,1,0,4,23795,4120804,8.3,8,4,4,0.0,0.0,,,,,-0.05556,,,,,,,0.0,0.0,336.205,0.0,168.103,168.103,168.103
2020-04-25,PR,Quatro Barras,1,0,4,23795,4120804,8.3,8,4,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,336.205,0.0,168.103,168.103,168.103
2020-04-26,PR,Quatro Barras,1,0,4,23795,4120804,8.3,8,4,4,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,336.205,0.0,168.103,168.103,168.103
2020-04-27,PR,Quatro Barras,1,0,4,23795,4120804,8.3,8,4,4,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,336.205,0.0,168.103,168.103,168.103
2020-04-28,PR,Quatro Barras,1,0,4,23795,4120804,8.3,8,4,4,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,336.205,0.0,168.103,168.103,168.103
2020-04-29,PR,Quatro Barras,1,0,3,23795,4120804,8.3,8,3,5,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,336.205,0.0,126.077,126.077,210.128
2020-04-30,PR,Quatro Barras,1,0,3,23795,4120804,8.3,8,3,5,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,336.205,0.0,126.077,126.077,210.128
2020-05-01,PR,Quatro Barras,1,0,3,23795,4120804,8.3,8,3,5,1.5,0.5,,,,,,,,,,,,0.0,0.0,336.205,0.0,126.077,126.077,210.128
2020-05-02,PR,Quatro Barras,1,0,3,23795,4120804,8.3,8,3,5,1.5,0.6667,,,,,,,,,,,,0.0,0.0,336.205,0.0,126.077,126.077,210.128
2020-05-03,PR,Quatro Barras,1,0,3,23795,4120804,8.3,8,3,5,1.5,0.6667,,,,,,,,,,,,0.0,0.0,336.205,0.0,126.077,126.077,210.128
2020-05-04,PR,Quatro Barras,2,0,7,23795,4120804,8.3,17,7,10,1.5,0.6667,,,,-0.25,-0.08333,,,,,,,0.0,0.0,714.436,0.0,294.179,294.179,420.256
2020-05-05,PR,Quatro Barras,2,0,7,23795,4120804,8.3,17,7,10,1.5,0.6667,,,,-0.25,-0.11111,,,,,,,0.0,0.0,714.436,0.0,294.179,294.179,420.256
