Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-10,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,,,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-11,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,,,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-12,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,,,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-13,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-14,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-15,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-16,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-17,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-18,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-19,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-20,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-21,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-22,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-23,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-24,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,1.5,0.6667,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-25,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,1.5,0.6667,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-26,SE,Pedrinhas,1,0,3,9698,2805109,8.3,8,3,5,1.5,0.6667,,,,,,,,,,,,0.0,0.0,824.912,0.0,309.342,309.342,515.57
2020-05-27,SE,Pedrinhas,2,0,7,9698,2805109,8.3,17,7,10,1.5,0.6667,,,,,,,,,,,,0.0,0.0,1752.939,0.0,721.798,721.798,1031.14
2020-05-28,SE,Pedrinhas,2,0,7,9698,2805109,8.3,17,7,10,,,,,,,,,,,,,,0.0,0.0,1752.939,0.0,721.798,721.798,1031.14
2020-05-29,SE,Pedrinhas,2,0,7,9698,2805109,8.3,17,7,10,,,,,,,,,,,,,,0.0,0.0,1752.939,0.0,721.798,721.798,1031.14
2020-05-30,SE,Pedrinhas,2,0,7,9698,2805109,8.3,17,7,10,,,,,,,,,,,,,,0.0,0.0,1752.939,0.0,721.798,721.798,1031.14
