Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-28,RN,Serra do Mel,1,0,0,12057,2413359,0,1,,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-04-29,RN,Serra do Mel,1,0,0,12057,2413359,0,1,,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-04-30,RN,Serra do Mel,1,0,0,12057,2413359,0,1,,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-05-01,RN,Serra do Mel,1,0,0,12057,2413359,0,1,0.0,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-05-02,RN,Serra do Mel,1,0,0,12057,2413359,0,1,0.0,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-05-03,RN,Serra do Mel,1,0,0,12057,2413359,0,1,0.0,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-05-04,RN,Serra do Mel,1,0,0,12057,2413359,0,1,0.0,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-05-05,RN,Serra do Mel,1,0,0,12057,2413359,0,1,0.0,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-05-06,RN,Serra do Mel,1,0,0,12057,2413359,0,1,,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-05-07,RN,Serra do Mel,1,0,0,12057,2413359,0,1,,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-05-08,RN,Serra do Mel,1,0,0,12057,2413359,0,1,,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-05-10,RN,Serra do Mel,1,0,0,12057,2413359,0,1,,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-05-11,RN,Serra do Mel,1,0,0,12057,2413359,0,1,,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-05-12,RN,Serra do Mel,1,0,0,12057,2413359,0,1,,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-05-13,RN,Serra do Mel,1,0,0,12057,2413359,0,1,,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
2020-05-14,RN,Serra do Mel,1,0,0,12057,2413359,0,1,,,,,,,,,,,,,,,0.0,82.939,0.0,0.0,0.0,82.939
