Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-07,GO,Vianópolis,1,0,0,14002,5222005,8.3,8,0,8,,,,,,,,,,,,,,,0.0,571.347,0.0,0.0,0.0,571.347
2020-04-08,GO,Vianópolis,1,0,0,14002,5222005,8.3,8,0,8,,,,,,,,,,,,,,,0.0,571.347,0.0,0.0,0.0,571.347
2020-04-09,GO,Vianópolis,1,0,0,14002,5222005,8.3,8,0,8,,,,,,,,,,,,,,,0.0,571.347,0.0,0.0,0.0,571.347
2020-04-10,GO,Vianópolis,1,0,0,14002,5222005,8.3,8,0,8,0.0,,,,,,,,,,,,,,0.0,571.347,0.0,0.0,0.0,571.347
2020-04-11,GO,Vianópolis,1,0,0,14002,5222005,8.3,8,0,8,0.0,,,,,,,,,,,,,,0.0,571.347,0.0,0.0,0.0,571.347
2020-04-12,GO,Vianópolis,1,0,0,14002,5222005,8.3,8,0,8,0.0,,,,,,,,,,,,,,0.0,571.347,0.0,0.0,0.0,571.347
2020-04-13,GO,Vianópolis,1,0,0,14002,5222005,8.3,8,0,8,0.0,,,,,,,,,,,,,,0.0,571.347,0.0,0.0,0.0,571.347
2020-04-14,GO,Vianópolis,1,0,1,14002,5222005,8.3,8,1,7,0.0,,,,,,,,,,,,,0.0,0.0,571.347,0.0,71.418,71.418,499.929
2020-04-15,GO,Vianópolis,1,0,4,14002,5222005,8.3,8,4,4,0.0,,,,,,,,,,,,,0.0,0.0,571.347,0.0,285.673,285.673,285.673
2020-04-16,GO,Vianópolis,1,0,4,14002,5222005,8.3,8,4,4,0.0,,,,,,,,,,,,,0.0,0.0,571.347,0.0,285.673,285.673,285.673
2020-04-17,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.5,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-04-18,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-04-19,GO,Vianópolis,1,0,5,14002,5222005,8.3,8,5,3,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,357.092,357.092,214.255
2020-04-20,GO,Vianópolis,1,0,4,14002,5222005,8.3,8,4,4,0.0,0.1667,,,,,-0.08333,,,,,,,0.0,0.0,571.347,0.0,285.673,285.673,285.673
2020-04-21,GO,Vianópolis,1,0,4,14002,5222005,8.3,8,4,4,0.0,0.1667,,,,,,,,,,,,0.0,0.0,571.347,0.0,285.673,285.673,285.673
2020-04-22,GO,Vianópolis,1,0,4,14002,5222005,8.3,8,4,4,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,571.347,0.0,285.673,285.673,285.673
2020-04-23,GO,Vianópolis,1,0,4,14002,5222005,8.3,8,4,4,0.0,0.0,,,,,-0.05556,,,,,,,0.0,0.0,571.347,0.0,285.673,285.673,285.673
2020-04-24,GO,Vianópolis,1,0,4,14002,5222005,8.3,8,4,4,0.0,0.0,,,,,-0.05556,,,,,,,0.0,0.0,571.347,0.0,285.673,285.673,285.673
2020-04-25,GO,Vianópolis,1,0,4,14002,5222005,8.3,8,4,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,285.673,285.673,285.673
2020-04-26,GO,Vianópolis,1,0,4,14002,5222005,8.3,8,4,4,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,571.347,0.0,285.673,285.673,285.673
2020-04-27,GO,Vianópolis,1,0,4,14002,5222005,8.3,8,4,4,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,571.347,0.0,285.673,285.673,285.673
2020-04-28,GO,Vianópolis,1,0,4,14002,5222005,8.3,8,4,4,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,571.347,0.0,285.673,285.673,285.673
2020-04-29,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-04-30,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-01,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-02,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-03,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-04,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-05,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-06,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-07,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-08,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-09,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-10,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-11,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-12,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-13,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-14,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-15,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-16,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
2020-05-17,GO,Vianópolis,1,0,3,14002,5222005,8.3,8,3,5,0.0,0.0,,,,,,,,,,,,0.0,0.0,571.347,0.0,214.255,214.255,357.092
