Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-05-05,RS,Caçapava do Sul,1,0,0,33960,4302808,0,1,,,,,,,,,,,,,,,0.0,29.446,0.0,0.0,0.0,29.446
2020-05-06,RS,Caçapava do Sul,1,0,0,33960,4302808,0,1,,,,,,,,,,,,,,,0.0,29.446,0.0,0.0,0.0,29.446
2020-05-07,RS,Caçapava do Sul,1,0,0,33960,4302808,0,1,,,,,,,,,,,,,,,0.0,29.446,0.0,0.0,0.0,29.446
2020-05-08,RS,Caçapava do Sul,1,0,0,33960,4302808,0,1,0.0,,,,,,,,,,,,,,0.0,29.446,0.0,0.0,0.0,29.446
2020-05-09,RS,Caçapava do Sul,1,0,0,33960,4302808,0,1,0.0,,,,,,,,,,,,,,0.0,29.446,0.0,0.0,0.0,29.446
2020-05-10,RS,Caçapava do Sul,1,0,0,33960,4302808,0,1,0.0,,,,,,,,,,,,,,0.0,29.446,0.0,0.0,0.0,29.446
2020-05-11,RS,Caçapava do Sul,1,0,0,33960,4302808,0,1,0.0,,,,,,,,,,,,,,0.0,29.446,0.0,0.0,0.0,29.446
2020-05-12,RS,Caçapava do Sul,1,0,0,33960,4302808,0,1,,,,,,,,,,,,,,,0.0,29.446,0.0,0.0,0.0,29.446
2020-05-13,RS,Caçapava do Sul,1,0,0,33960,4302808,0,1,,,,,,,,,,,,,,,0.0,29.446,0.0,0.0,0.0,29.446
2020-05-14,RS,Caçapava do Sul,1,0,0,33960,4302808,0,1,,,,,,,,,,,,,,,0.0,29.446,0.0,0.0,0.0,29.446
