Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-12,MA,Altamira do Maranhão,1,0,0,8209,2100402,0,1,,,,,,,,,,,,,,,0.0,121.818,0.0,0.0,0.0,121.818
2020-04-13,MA,Altamira do Maranhão,1,0,0,8209,2100402,0,1,,,,,,,,,,,,,,,0.0,121.818,0.0,0.0,0.0,121.818
2020-04-14,MA,Altamira do Maranhão,1,0,0,8209,2100402,0,1,,,,,,,,,,,,,,,0.0,121.818,0.0,0.0,0.0,121.818
2020-04-15,MA,Altamira do Maranhão,1,0,0,8209,2100402,0,1,0.0,,,,,,,,,,,,,,0.0,121.818,0.0,0.0,0.0,121.818
2020-04-16,MA,Altamira do Maranhão,1,0,0,8209,2100402,0,1,0.0,,,,,,,,,,,,,,0.0,121.818,0.0,0.0,0.0,121.818
2020-04-17,MA,Altamira do Maranhão,1,0,0,8209,2100402,0,1,0.0,,,,,,,,,,,,,,0.0,121.818,0.0,0.0,0.0,121.818
2020-04-18,MA,Altamira do Maranhão,1,0,0,8209,2100402,0,1,0.0,,,,,,,,,,,,,,0.0,121.818,0.0,0.0,0.0,121.818
2020-04-19,MA,Altamira do Maranhão,1,0,1,8209,2100402,1,0,0.0,,,,,,,,,,,,,0.0,0.0,121.818,0.0,121.818,121.818,0.0
2020-04-20,MA,Altamira do Maranhão,1,0,1,8209,2100402,1,0,0.0,,,,,,,,,,,,,0.0,0.0,121.818,0.0,121.818,121.818,0.0
2020-04-21,MA,Altamira do Maranhão,1,0,1,8209,2100402,1,0,0.0,,,,,,,,,,,,,0.0,0.0,121.818,0.0,121.818,121.818,0.0
2020-04-22,MA,Altamira do Maranhão,1,0,1,8209,2100402,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,121.818,0.0,121.818,121.818,0.0
2020-04-23,MA,Altamira do Maranhão,1,0,1,8209,2100402,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,121.818,0.0,121.818,121.818,0.0
2020-04-24,MA,Altamira do Maranhão,1,0,1,8209,2100402,1,0,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,121.818,0.0,121.818,121.818,0.0
2020-04-25,MA,Altamira do Maranhão,1,1,0,8209,2100402,1,0,0.0,-0.16667,,,,,,,,,,,,1.0,1.0,121.818,121.818,0.0,121.818,0.0
2020-04-26,MA,Altamira do Maranhão,1,1,0,8209,2100402,1,0,0.0,-0.16667,,,,,,,,,,,,1.0,1.0,121.818,121.818,0.0,121.818,0.0
2020-04-27,MA,Altamira do Maranhão,1,1,0,8209,2100402,1,0,0.0,-0.16667,,,,,,,,,,,,1.0,1.0,121.818,121.818,0.0,121.818,0.0
2020-04-28,MA,Altamira do Maranhão,1,1,0,8209,2100402,1,0,0.0,,0.0,,,,,,,,,,,1.0,1.0,121.818,121.818,0.0,121.818,0.0
2020-04-29,MA,Altamira do Maranhão,1,1,0,8209,2100402,1,0,0.0,,0.0,,,,,,,,,,,1.0,1.0,121.818,121.818,0.0,121.818,0.0
