Date,State,City,Confirmed,Deaths,Recovered,Estimated Population,City Ibge Code,Infected Per Confirmed,Infected,Closed,Active,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ_closed,μ_infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi
2020-04-20,SP,Guzolândia,1,0,4,5320,3518909,7.3,7,4,3,,,,,,,,,,,,,,0.0,0.0,1315.789,0.0,751.88,751.88,563.91
2020-04-21,SP,Guzolândia,1,0,4,5320,3518909,7.3,7,4,3,,,,,,,,,,,,,,0.0,0.0,1315.789,0.0,751.88,751.88,563.91
2020-04-22,SP,Guzolândia,1,0,4,5320,3518909,7.3,7,4,3,,,,,,,,,,,,,,0.0,0.0,1315.789,0.0,751.88,751.88,563.91
2020-04-23,SP,Guzolândia,1,0,4,5320,3518909,7.3,7,4,3,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,1315.789,0.0,751.88,751.88,563.91
2020-04-24,SP,Guzolândia,1,0,4,5320,3518909,7.3,7,4,3,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,1315.789,0.0,751.88,751.88,563.91
2020-04-25,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-04-26,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-04-27,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,-0.16667,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-04-28,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-04-29,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-04-30,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-01,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-02,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-03,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-04,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-05,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-06,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-07,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-08,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-09,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-10,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-11,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-12,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-13,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-14,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-15,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-16,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-17,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-18,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-19,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-20,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-21,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-22,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-23,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-24,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-25,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-26,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,0.0,0.0,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-27,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,,,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-28,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,,,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
2020-05-29,SP,Guzolândia,1,0,3,5320,3518909,7.3,7,3,4,,,,,,,,,,,,,,0.0,0.0,1315.789,0.0,563.91,563.91,751.88
