Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,μ infected,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Togo,Sub-Saharan Africa,Low income,2020-01-22,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-01-23,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-01-24,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-01-25,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-01-26,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-01-27,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-01-28,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-01-29,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-01-30,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-01-31,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-01,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-02,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-03,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-04,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-05,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-06,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-07,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-08,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-09,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-10,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-11,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-12,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-13,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-14,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-15,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-16,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-17,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-18,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Togo,Sub-Saharan Africa,Low income,2020-02-19,8.62,0.825,8295910,676,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
