Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Serbia,Europe & Central Asia,Upper middle income,2020-01-22,44.02,21.01,6916136,7402,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Serbia,Europe & Central Asia,Upper middle income,2020-01-23,44.02,21.01,6916136,7402,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Serbia,Europe & Central Asia,Upper middle income,2020-01-24,44.02,21.01,6916136,7402,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Serbia,Europe & Central Asia,Upper middle income,2020-01-25,44.02,21.01,6916136,7402,,,0,0,0,0,0,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Serbia,Europe & Central Asia,Upper middle income,2020-01-26,44.02,21.01,6916136,7402,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Serbia,Europe & Central Asia,Upper middle income,2020-01-27,44.02,21.01,6916136,7402,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Serbia,Europe & Central Asia,Upper middle income,2020-01-28,44.02,21.01,6916136,7402,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Serbia,Europe & Central Asia,Upper middle income,2020-01-29,44.02,21.01,6916136,7402,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,
Serbia,Europe & Central Asia,Upper middle income,2020-01-30,44.02,21.01,6916136,7402,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,
Serbia,Europe & Central Asia,Upper middle income,2020-01-31,44.02,21.01,6916136,7402,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,,
Serbia,Europe & Central Asia,Upper middle income,2020-02-01,44.02,21.01,6916136,7402,,,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,,
