Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Vietnam,2020-01-22,16.0,108.0,97455744,,,0,0,0,0,0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,
Vietnam,2020-01-23,16.0,108.0,97455744,,,2,0,0,0,2,,,,,,,,,,,,,,,0.0,,0.0205,0.0,0.0,0.0,0.0205,,
Vietnam,2020-01-24,16.0,108.0,97455744,,,2,0,0,0,2,,,,,,,,,,,,,,,0.0,,0.0205,0.0,0.0,0.0,0.0205,,
Vietnam,2020-01-25,16.0,108.0,97455744,,,2,0,0,0,2,,,,,,,,,,,,,,,0.0,,0.0205,0.0,0.0,0.0,0.0205,,
Vietnam,2020-01-26,16.0,108.0,97455744,,,2,0,0,0,2,0.0,,,,,,,,,,,,,,0.0,,0.0205,0.0,0.0,0.0,0.0205,,
Vietnam,2020-01-27,16.0,108.0,97455744,,,2,0,0,0,2,0.0,,,,,,,,,,,,,,0.0,,0.0205,0.0,0.0,0.0,0.0205,,
Vietnam,2020-01-28,16.0,108.0,97455744,,,2,0,0,0,2,0.0,,,,,,,,,,,,,,0.0,,0.0205,0.0,0.0,0.0,0.0205,,
Vietnam,2020-01-29,16.0,108.0,97455744,,,2,0,0,0,2,0.667,,,,,,,,,,,,,,0.0,,0.0205,0.0,0.0,0.0,0.0205,,
Vietnam,2020-01-30,16.0,108.0,97455744,,,2,0,0,0,2,0.667,,,,,,,,,,,,,,0.0,,0.0205,0.0,0.0,0.0,0.0205,,
Vietnam,2020-01-31,16.0,108.0,97455744,,,2,0,0,0,2,1.0,,,,,,,,,,,,,,0.0,,0.0205,0.0,0.0,0.0,0.0205,,
Vietnam,2020-02-01,16.0,108.0,97455744,,,6,1,0,1,5,1.0,,,,,0.0,,,,,,,,0.0,0.0,,0.0616,0.0,0.0103,0.0103,0.0513,,
Vietnam,2020-02-02,16.0,108.0,97455744,,,6,1,0,1,5,1.0,,,,,0.0833,,,,,,,,0.0,0.0,,0.0616,0.0,0.0103,0.0103,0.0513,,
