Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Denmark,2020-01-22,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-01-23,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-01-24,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-01-25,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-01-26,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-01-27,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-01-28,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-01-29,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-01-30,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-01-31,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-01,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-02,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-03,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-04,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-05,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-06,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-07,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-08,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-09,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-10,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-11,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-12,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-13,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
Denmark,2020-02-14,63.29,-13.3381,5846408,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.062,0.0,0.0,0.0,0.0,0.0,,
