Country,Date,Latitude,Longitude,Estimated Population,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Closed,Active,Diff Confirmed,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Confirmed,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Confirmed,Diff4 Confirmed,Diff5 Confirmed,μ_closed,μ_confirmed,μ_closed_est,Confirmed Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Hungary,2020-01-22,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-01-23,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-01-24,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-01-25,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-01-26,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-01-27,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-01-28,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-01-29,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-01-30,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-01-31,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-01,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-02,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-03,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-04,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-05,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-06,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-07,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-08,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-09,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-10,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-11,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-12,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-13,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-14,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-15,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-16,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-17,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-18,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-19,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-20,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-21,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-22,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-23,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-24,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-25,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-26,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-27,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-28,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-02-29,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-03-01,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-03-02,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-03-03,47.16,19.5,9728346,,,0,0,0,0,0,,,,,,,,,,,,,,,,0.337,0.0,0.0,0.0,0.0,0.0,,
Hungary,2020-03-04,47.16,19.5,9728346,230,Samples Tested,2,0,0,0,2,,,,,,,,,,,,,,,0.0,0.337,0.206,0.0,0.0,0.0,0.206,115.0,23.64
Hungary,2020-03-05,47.16,19.5,9728346,249,Samples Tested,2,0,0,0,2,,,,,,,,,,,,,,,0.0,0.337,0.206,0.0,0.0,0.0,0.206,124.5,25.6
