Country,Region,Income Group,Date,Latitude,Longitude,Estimated Population,Gdp Per Capita,Total Tests,Test Kind,Confirmed,Recovered,Deaths,Infected,Closed,Active,Diff Confirmed,Diff Infected,Diff Recovered,Diff Deaths,Diff Closed,Diff Active,Diff2 Infected,Diff2 Recovered,Diff2 Deaths,Diff2 Closed,Diff2 Active,Diff3 Infected,Diff4 Infected,Diff5 Infected,μ closed,Infected Per 1Mi,Deaths Per 1Mi,Recovered Per 1Mi,Closed Per 1Mi,Active Per 1Mi,Tests Per Confirmed,Tests Per 1Mi
Afghanistan,South Asia,Low income,2020-03-29,33.94,67.71,39271946,,,,120,43,4,120,47,73,21.86,21.86,7.14,0.286,7.43,14.43,2.6,1.11,-0.0286,1.09,1.51,0.577,-0.056,0.0009,0.0851,3.06,0.102,1.09,1.2,1.86,,
Albania,Europe & Central Asia,Upper middle income,2020-03-29,41.15,20.17,2842338,5353,,,212,82,10,212,92,120,16.14,16.14,9.0,1.43,10.43,5.71,-0.1429,0.629,0.0286,0.657,-0.8,0.109,0.161,-0.0021,0.109,74.59,3.52,28.85,32.37,42.22,,
Algeria,Middle East & North Africa,Lower middle income,2020-03-29,28.03,1.66,43800627,3948,,,511,157,31,511,188,323,77.86,77.86,23.0,5.29,28.29,49.57,12.91,1.74,1.86,3.6,9.31,1.06,-0.384,-0.2816,0.165,11.67,0.708,3.58,4.29,7.37,,
Andorra,Europe & Central Asia,High income,2020-03-29,42.51,1.52,77816,40886,,,334,109,6,334,115,219,28.86,28.86,16.0,1.86,17.86,11.0,-1.4,1.11,0.229,1.34,-2.7429,-0.4914,0.0983,0.0967,0.0522,4292.18,77.1,1400.74,1477.85,2814.33,,
Angola,Sub-Saharan Africa,Lower middle income,2020-03-29,-11.2027,17.87,32955878,2974,,,7,0,2,7,2,5,0.714,0.714,0.0,0.286,0.286,0.429,-0.0286,0.0286,0.0,0.0286,-0.0571,0.0171,0.0046,0.0009,1.0,0.212,0.0607,0.0,0.0607,0.152,,
Antigua and Barbuda,Latin America & Caribbean,High income,2020-03-29,17.06,-61.7964,98378,17790,,,7,3,0,7,3,4,0.571,0.571,0.429,0.0,0.429,0.143,0.0571,0.0,0.0,0.0,0.0571,0.0343,0.0251,-0.0014,0.0,71.15,0.0,30.49,30.49,40.66,,
Argentina,Latin America & Caribbean,Upper middle income,2020-03-29,-38.4161,-63.6167,45409183,10006,,,745,238,19,745,257,488,95.29,95.29,39.0,2.86,41.86,53.43,5.63,3.97,0.314,4.29,1.34,-1.2743,0.0366,-0.0921,0.0739,16.41,0.418,5.24,5.66,10.75,,
Armenia,Europe & Central Asia,Upper middle income,2020-03-29,40.07,45.04,2951958,4623,,,424,166,3,424,169,255,43.71,43.71,21.14,0.571,21.71,22.0,5.06,1.83,0.0857,1.91,3.14,0.04,-0.2743,-0.0704,0.0178,143.63,1.02,56.23,57.25,86.38,,
Australia,East Asia & Pacific,High income,2020-03-29,-32.1063,141.36,25742062,54907,211261,samples tested,3984,1435,16,3984,1451,2533,356.86,356.86,205.43,1.71,207.14,149.71,-7.0857,14.89,0.171,15.06,-22.1429,-6.8457,0.937,0.648,0.011,154.77,0.622,55.75,56.37,98.4,53.03,8206.84
Austria,Europe & Central Asia,High income,2020-03-29,47.52,14.55,8925126,50277,46441,samples tested,8788,3472,86,8788,3558,5230,731.86,731.86,439.14,16.57,455.71,276.14,-38.2571,23.91,1.14,25.06,-63.3143,-9.3429,3.1,1.16,0.0242,984.64,9.64,389.01,398.65,585.99,5.28,5203.4
Azerbaijan,Europe & Central Asia,Upper middle income,2020-03-29,40.14,47.58,10139740,4794,,,209,66,4,209,70,139,38.0,38.0,11.43,0.429,11.86,26.14,3.83,1.94,-0.0286,1.91,1.91,0.177,-0.0823,0.0331,0.0571,20.61,0.394,6.51,6.9,13.71,,
Bahamas,Latin America & Caribbean,High income,2020-03-29,25.03,-78.0359,395005,32933,,,11,4,0,11,4,7,2.29,2.29,0.429,0.143,0.571,1.71,0.2,0.0571,0.0286,0.0857,0.114,0.0286,-0.0126,-0.0018,0.0,27.85,0.0,10.13,10.13,17.72,,
Bahrain,Middle East & North Africa,High income,2020-03-29,26.03,50.55,1721141,23504,31895,units unclear,499,294,4,499,298,201,21.43,21.43,18.71,0.0,18.71,2.71,1.17,0.543,-0.0571,0.486,0.686,0.177,0.0446,-0.0773,0.0134,289.92,2.32,170.82,173.14,116.78,63.92,18531.31
Bangladesh,South Asia,Lower middle income,2020-03-29,23.68,90.36,165159428,1856,1185,samples tested,48,19,5,48,24,24,2.14,2.14,2.14,0.143,2.29,-0.1429,-0.2286,0.0571,-0.0571,-0.0,-0.2286,0.246,0.138,0.0455,0.208,0.291,0.0303,0.115,0.145,0.145,24.69,7.17
